,date,all,F,M,F10s,F30s,F40s,F20s,F19-24,F25-29,M20s,M19-24,M25-29
400,2017-02-04,925.2982858935629,923.24071136,79.56189547456366,182.12047935900003,120.67476852480002,38.112609276,582.498665339,385.980716634,196.517948705,43.096408848,26.521185600000003,16.575223248
401,2017-02-05,943.9801173003416,875.17014508,76.24682341669745,165.0466799639,103.8364354464,47.99366586,558.463819077,377.497674822,180.96614425500002,36.466258392,24.8636115,11.602646892
402,2017-02-06,993.4318609100912,882.239318708,89.50727773393676,167.89230131590003,131.90032391039998,26.819973180000005,552.808601736,378.911450841,173.897150895,34.808618268000004,19.8908892,14.917729068
403,2017-02-07,978.0469048086057,822.8577034039998,121.00046228366584,109.55684975060001,122.0779870128,49.405245372,531.6013492229999,371.842185048,159.759164175,69.61705758,33.151482,36.46557558
404,2017-02-08,912.1111311648023,791.753246636,107.74017405220096,116.67090313060002,99.626828112,42.347347812,533.013955926,337.90982495099996,195.104130975,58.014250848,29.836333800000002,28.177917048
405,2017-02-09,918.7048817753888,817.202410904,99.4524939075354,142.28156658170002,89.8044912144,47.99366586,537.2567842834999,376.08380237849997,161.17298190499997,51.384213324,31.493907900000004,19.890305424
406,2017-02-10,920.9026831481136,784.6840730079999,101.11002993646852,123.7849565106,108.04599465119999,33.877870740000006,518.875969206,337.90982495099996,180.96614425500002,49.726380348000006,21.5484633,28.177917048
407,2017-02-11,893.4292997580235,771.959374868,79.56189547456366,133.7447025257,84.1917135216,42.347347812,511.8079691535,366.1867916985,145.621177455,39.781340568000005,24.8636115,14.917729068
408,2017-02-12,927.4960872662875,800.236301392,72.93175135883124,125.2078384697,89.8044912144,71.99051756400002,513.2219439554999,369.01453658549997,144.20740737,34.80865128,21.5484633,13.26018798
409,2017-02-13,932.9907639443056,811.547118404,81.21943150349676,155.0869339488,116.46520932,38.112609276,501.911054898,356.28987744299997,145.621177455,43.096375836,24.8636115,18.232764336
410,2017-02-14,975.8491034358811,836.996282672,139.23352468770446,147.97288056879998,96.8204392656,57.87472244400001,534.4284885965001,357.7037498865,176.72473871,79.56250218,43.0969266,36.46557558
411,2017-02-15,1239.5921980110957,1170.663644436,111.05524611006717,223.38213152919997,116.46520932,47.99366586,783.2640211450001,554.2287411000001,229.035280045,53.041787424000006,33.151482,19.890305424
412,2017-02-16,1078.0494659606736,952.931519012,139.23352468770446,160.7782479359,102.4332169584,69.16735854000001,620.672152614,411.430034919,209.24211769500002,69.61705758,33.151482,36.46557558
413,2017-02-17,1019.8061703676127,889.308492336,86.19220567607054,156.5097446248,134.7067127568,55.05156342000001,542.9116874805,369.01453658549997,173.897150895,36.465966504,14.918166900000001,21.547799603999998
414,2017-02-18,996.7287362153845,923.24071136,69.616679300965,187.81172206300002,109.4492131392,50.816824884,574.0152487354999,369.01453658549997,205.00071214999997,46.411312068,19.8908892,26.520422868
415,2017-02-19,1071.4560618424996,986.863738036,121.00046228366584,196.3486574021,88.4012727264,62.10946098000001,639.051272446,404.360769126,234.69050331999998,56.356756668,29.836333800000002,26.520422868
416,2017-02-20,1139.589636859028,1002.4161984319999,91.16481376286987,220.53651017720003,119.2715981664,64.932620004,598.052178037,434.051608317,164.00056972,41.438980692,29.836333800000002,11.602646892
417,2017-02-21,1067.0601126046377,926.0684736159999,102.76756596540163,176.4291653719,94.01405041919999,71.99051756400002,583.9119452715,373.25605749150003,210.65588778,54.69936152400001,34.80905610000001,19.890305424
418,2017-02-22,1143.9852396044773,1022.2100702,101.11002993646852,206.3083321341,147.3354866304,69.16735854000001,599.4636343605,369.01453658549997,230.44909777499998,56.356855704000004,34.80905610000001,21.547799603999998
419,2017-02-23,1056.0707592486015,950.1037567559999,121.00046228366584,204.8855214581,112.25560198559998,49.405245372,583.9129862240001,401.53302423900004,182.379961985,61.32951198000001,36.466630200000004,24.86288178
420,2017-02-24,1070.356987909931,928.8962358719999,145.8636688034369,153.6641232728,103.8364354464,50.816824884,620.6731459215,439.70700166650005,180.96614425500002,109.399356054,89.50905062999999,19.890305424
421,2017-02-25,1046.1804798251342,831.3407581600001,228.74080242164123,123.7849565106,72.9661100064,53.639983908,581.086875935,441.12087411,139.96600182499998,182.33222785200002,147.52419336000003,34.808034492
422,2017-02-26,1038.4880017743915,877.997675324,170.72687532320796,156.5097446248,113.65882047359999,53.639983908,554.2232974125,402.9468966824999,151.27640073,104.426341866,74.59088373,29.835458136
423,2017-02-27,957.1672720291023,831.3407581600001,147.52120483237,157.9325553008,94.01405041919999,62.10946098000001,517.4621384735,335.08217648849995,182.379961985,82.87791157800001,54.699994530000005,28.177917048
424,2017-02-28,839.5819534028245,735.1993935879999,91.16481376286987,136.5903238777,74.36932849440001,39.524188788000004,484.94464412750006,330.84065558250006,154.10398854499996,48.069065124000005,28.178759700000004,19.890305424
425,2017-03-01,998.9265375881093,927.482354744,76.24682341669745,177.8519760479,109.4492131392,49.405245372,590.9816465035001,391.63610998350003,199.34553652,56.35711458,43.0969266,13.26018798
426,2017-03-02,790.1298633006624,691.3702386799999,109.39771008113406,61.1810729173,86.998102368,35.28945025200001,504.736771459,303.977464854,200.759306605,64.644481224,33.151482,31.492999224
427,2017-03-03,708.8091335553734,627.747212004,86.19220567607054,44.1072735222,84.1917135216,31.054711716000003,467.9786400875,320.9436449025,147.034995185,49.726705248,33.151482,16.575223248
428,2017-03-04,786.8333344877816,665.9210744119999,101.11002993646852,115.2480924546,84.1917135216,29.643132204,436.87348001149996,275.7004981065,161.17298190499997,72.932351724,41.4393525,31.492999224
429,2017-03-05,882.4399464019875,790.339365508,81.21943150349676,138.0131345537,102.4332169584,45.170506836,500.4964615800001,333.66830404500007,166.828157535,38.123912412,28.178759700000004,9.945152712
430,2017-03-06,801.1192166566984,687.128595296,106.08263802326785,45.5300841982,101.0300466,46.582086348000004,493.4263595515,301.1498163915,192.27654316,67.95948348,31.493907900000004,36.46557558
431,2017-03-07,913.2102050973709,770.5454937399999,74.58928738776434,39.8388414942,133.3035423984,57.87472244400001,538.6682953205,312.4606030905,226.20769222999996,46.411491024,26.521185600000003,19.890305424
432,2017-03-08,836.285078097531,753.5793842279999,79.56189547456366,35.5703381831,134.7067127568,63.52104049200001,518.876629433,356.28987744299997,162.58675198999998,38.123945424,29.836333800000002,8.287611624
433,2017-03-09,900.0230503686101,760.6485578559999,104.42510199433475,64.02669426930001,102.4332169584,50.816824884,542.9107548205,343.5652183005,199.34553652,54.69936152400001,34.80905610000001,19.890305424
434,2017-03-10,862.6593875550526,726.7163388319999,104.42510199433475,72.56362960839999,113.65882047359999,39.524188788000004,500.496230858,325.18526223299995,175.31096862500002,59.671970892000004,36.466630200000004,23.205340692
435,2017-03-11,929.6938886390124,846.893218556,104.42510199433475,112.40247110259999,116.46520932,50.816824884,566.945765223,356.28987744299997,210.65588778,53.041707504,31.493907900000004,21.547799603999998
436,2017-03-12,886.8358956398495,842.651575172,72.93175135883124,150.8185019208,127.69076470559999,47.99366586,516.0481636715,332.2544316015,183.79373207,53.041999391999994,41.4393525,11.602646892
437,2017-03-13,768.1515030810029,675.8180102959999,99.4524939075354,58.33545156530001,85.59488388000001,49.405245372,482.11591893549996,302.56359241049995,179.552326525,64.644514236,34.80905610000001,29.835458136
438,2017-03-14,976.9478308760373,805.8915938919998,101.11002993646852,119.5165244826,119.2715981664,52.228404396,514.6349991,349.22061164999997,165.41438745,58.014575748,41.4393525,16.575223248
439,2017-03-15,1041.7848770796847,921.827062244,142.54859674557068,103.86553576349999,150.14187547679998,56.463142932000004,610.7760745940001,426.98234252400005,183.79373207,69.617269548,41.4393525,28.177917048
440,2017-03-16,1015.4105676221635,880.82543758,140.89106071663758,85.3689256924,133.3035423984,42.347347812,615.015996679,385.980716634,229.035280045,76.24772811,51.384846329999995,24.86288178
441,2017-03-17,942.8810433677731,838.4101638,112.71278213900028,81.1004936644,127.69076470559999,63.52104049200001,565.5332608785001,391.63610998350003,173.897150895,59.67182494800001,31.493907900000004,28.177917048
442,2017-03-18,820.9001219960458,771.959374868,86.19220567607054,145.12725921679998,102.4332169584,45.170506836,479.28848819250004,305.3913372975,173.897150895,43.096554792000006,31.493907900000004,11.602646892
443,2017-03-19,906.6164544867842,876.584026208,97.79495787860229,209.1539534861,85.59488388000001,43.758927324000005,538.670111861,363.359143236,175.31096862500002,53.041787424000006,33.151482,19.890305424
444,2017-03-20,959.3650734018271,835.582401544,111.05524611006717,75.4092509604,113.65882047359999,42.347347812,602.2908343815,357.7037498865,244.587084495,69.61723653600001,39.7817784,29.835458136
445,2017-03-21,950.5735214185158,876.584026208,96.1374218496692,69.71793697330001,151.5450939648,35.28945025200001,616.4313525825,428.3962149675,188.035137615,54.699394536,36.466630200000004,18.232764336
446,2017-03-22,1264.8674335360486,1143.80059904,160.7814930638349,93.90586103150001,197.85053399519998,57.87472244400001,787.5043180215,521.7102534465,265.794064575,82.877765634,49.727272230000004,33.150493403999995
447,2017-03-23,1067.0601126046377,940.207052884,159.1239570349018,48.3757055502,162.7706493504,80.459994636,647.5337028105,394.4638548705,253.06984794,114.370764858,49.727272230000004,64.643492628
448,2017-03-24,928.5951611988562,842.651575172,102.76756596540163,83.9461150164,108.04599465119999,66.344199516,582.4983322584999,376.08380237849997,206.41452987999998,59.671904868,33.151482,26.520422868
449,2017-03-25,979.1459787411745,883.653199836,114.37031816793339,147.97288056879998,131.90032391039998,77.636835612,517.462471554,344.97909074399996,172.48338081,76.24769509800001,49.727272230000004,26.520422868
450,2017-03-26,1045.0817523849782,971.311509652,84.53466964713743,150.8185019208,133.3035423984,66.344199516,613.602226594,385.980716634,227.62150995999997,46.411411103999995,24.8636115,21.547799603999998
451,2017-03-27,840.6806808429805,726.7163388319999,101.11002993646852,83.9461150164,102.4332169584,33.877870740000006,506.15097698299996,315.288251553,190.86272542999998,56.356643736,26.521185600000003,29.835458136
452,2017-03-28,922.0014105882696,844.0654562999999,111.05524611006717,71.1407476493,152.9482643232,42.347347812,576.843599136,388.808461521,188.035137615,67.95980838,43.0969266,24.86288178
453,2017-03-29,1282.4501910102585,1159.353059436,142.54859674557068,96.7514823835,189.43136745600003,45.170506836,827.0925139755,574.0226660355,253.06984794,94.480572366,53.04242043,41.438151936000004
454,2017-03-30,1026.3999209781994,904.8607207199999,134.26091660090515,82.5233043404,148.73870511840002,55.05156342000001,617.84412936,400.11924822000003,217.72488113999998,79.562843298,53.04242043,26.520422868
455,2017-03-31,972.5522281305879,882.239318708,96.1374218496692,102.4427250875,130.49715355200001,57.87472244400001,590.982367378,412.84381093800005,178.13855643999997,48.068952192,24.8636115,23.205340692
456,2017-04-01,823.0979233687705,746.5102106,112.71278213900028,106.71115711550001,131.90032391039998,52.228404396,453.84059272,318.11599644,135.72459628000001,66.302201268,39.7817784,26.520422868
457,2017-04-02,946.1779186730664,880.82543758,96.1374218496692,167.89230131590003,120.67476852480002,59.286301956,533.014385431,347.806835631,185.2075498,41.438980692,29.836333800000002,11.602646892
458,2017-04-03,887.9346230800054,795.9946580080001,109.39771008113406,69.71793697330001,136.10993124479998,25.408393668,564.1180073335,350.6344840935,213.48352323999998,66.30197540399999,33.151482,33.150493403999995
459,2017-04-04,836.285078097531,767.717731484,82.87696753242987,59.7582622413,138.9163200912,45.170506836,523.1187975635,376.08380237849997,147.034995185,54.699573492,43.0969266,11.602646892
460,2017-04-05,894.5283736905922,788.9254843800001,114.37031816793339,102.4427250875,106.6428242928,31.054711716000003,548.5656997284999,335.08217648849995,213.48352323999998,61.329578004,39.7817784,21.547799603999998
461,2017-04-06,919.803609215545,777.6146673679999,124.31553434153203,72.56362960839999,122.0779870128,28.231552692,554.2223588185,376.08380237849997,178.13855643999997,53.042079312000006,43.0969266,9.945152712
462,2017-04-07,853.8678355717414,757.821027612,109.39771008113406,85.3689256924,105.23960580480001,31.054711716000003,533.015711819,385.980716634,147.034995185,76.247794134,54.699994530000005,21.547799603999998
463,2017-04-08,743.9749949962061,641.8855592599999,74.58928738776434,99.5971037355,71.56293964800001,49.405245372,418.4940877465,275.7004981065,142.79358964,41.438801736,23.2060374,18.232764336
464,2017-04-09,805.5151658945603,780.4424296239998,84.53466964713743,136.5903238777,88.4012727264,43.758927324000005,511.8067998375001,330.84065558250006,180.96614425500002,49.72681818,36.466630200000004,13.26018798
465,2017-04-10,772.5471058264524,694.198000936,102.76756596540163,71.1407476493,94.01405041919999,40.93576830000001,487.7721902315,332.2544316015,155.51775863,54.698923691999994,19.8908892,34.808034492
466,2017-04-11,952.7716692836531,856.7901544399999,119.3429262547327,85.3689256924,113.65882047359999,40.93576830000001,616.4309230775,418.4992042875,197.93171879,79.562648124,48.069648900000004,31.492999224
467,2017-04-12,793.4267386059557,723.8885765759999,81.21943150349676,61.1810729173,103.8364354464,42.347347812,516.0489809705,353.46222898049996,162.58675198999998,49.726705248,33.151482,16.575223248
468,2017-04-13,867.054990300502,791.753246636,107.74017405220096,78.2548723124,106.6428242928,35.28945025200001,571.1891443805,410.01616247550004,161.17298190499997,61.329544992,38.1242043,23.205340692
469,2017-04-14,859.3625122497593,780.4424296239998,111.05524611006717,86.79173636840001,122.0779870128,40.93576830000001,530.1872460575,361.94527079249997,168.241975265,56.357001648,39.7817784,16.575223248
470,2017-04-15,805.5151658945603,682.8871839239999,89.50727773393676,136.5903238777,60.33738426240001,46.582086348000004,436.87496347149994,316.70212399649995,120.17283947499999,51.38410039200001,28.178759700000004,23.205340692
471,2017-04-16,954.9694706563778,883.653199836,96.1374218496692,179.27485800699998,96.8204392656,52.228404396,555.6368974229999,397.291503333,158.34539408999998,49.726705248,33.151482,16.575223248
472,2017-04-17,897.8252489958853,822.8577034039998,104.42510199433475,69.71793697330001,133.3035423984,28.231552692,590.9820342974999,402.9468966824999,188.035137615,58.01433076800001,31.493907900000004,26.520422868
473,2017-04-18,949.4747939783597,832.754639288,119.3429262547327,86.79173636840001,141.7227089376,45.170506836,554.2227466125,387.3945890775,166.828157535,64.64500129800001,49.727272230000004,14.917729068
474,2017-04-19,864.8571889277772,797.4085391360001,109.39771008113406,91.06023967950001,103.8364354464,42.347347812,549.9809532735,376.08380237849997,173.897150895,59.672116836,41.4393525,18.232764336
475,2017-04-20,867.054990300502,797.4085391360001,97.79495787860229,78.2548723124,137.5131016032,50.816824884,528.773530686,363.359143236,165.41438745,58.014542735999996,39.7817784,18.232764336
476,2017-04-21,831.8894753520818,760.6485578559999,96.1374218496692,92.48305035550001,119.2715981664,50.816824884,497.669418631,347.806835631,149.862583,38.123540604,16.575741,21.547799603999998
477,2017-04-22,772.5471058264524,699.853293436,86.19220567607054,153.6641232728,78.57893582880001,28.231552692,439.70239421450003,313.8743791095,125.828015105,49.726785168000006,34.80905610000001,14.917729068
478,2017-04-23,786.8333344877816,719.6471652039999,87.84974170500364,147.97288056879998,51.9182177232,45.170506836,475.04817831349993,335.08217648849995,139.96600182499998,56.356935624,36.466630200000004,19.890305424
479,2017-04-24,746.1727963689308,633.4025045039999,121.00046228366584,95.3286717075,82.7884950336,29.643132204,425.56318346500007,277.11437055000005,148.448812915,69.617269548,41.4393525,28.177917048
480,2017-04-25,795.6245399786804,691.3702386799999,117.68539022579961,68.29512629730002,108.04599465119999,52.228404396,458.080630166,281.355891456,176.72473871,69.61697766,31.493907900000004,38.12306976
481,2017-04-26,747.2718703014993,612.194751608,109.39771008113406,83.9461150164,61.7405546208,46.582086348000004,419.907844829,272.872849644,147.034995185,62.986940136,33.151482,29.835458136
482,2017-04-27,858.2637848096033,747.924091728,121.00046228366584,76.8320616364,91.2076615728,55.05156342000001,524.5312471945,339.3236973945,185.2075498,58.014217836,28.178759700000004,29.835458136
483,2017-04-28,774.7449071991769,702.681055692,94.4798858207361,102.4427250875,92.61088006080001,40.93576830000001,466.564373916,306.805209741,159.759164175,54.69921558,29.836333800000002,24.86288178
484,2017-04-29,721.996288284134,658.851668772,74.58928738776434,135.16751320170002,65.95016195519999,29.643132204,428.391431507,295.494423042,132.897008465,38.123978436,31.493907900000004,6.630070536
485,2017-04-30,830.7904014195132,746.5102106,87.84974170500364,155.0869339488,51.9182177232,47.99366586,492.014473723,356.28987744299997,135.72459628000001,53.041674492,29.836333800000002,23.205340692
486,2017-05-01,845.0766300808425,780.4424296239998,84.53466964713743,123.7849565106,77.1757173408,40.93576830000001,535.842366974,360.531398349,175.31096862500002,58.014575748,41.4393525,16.575223248
487,2017-05-02,845.0766300808425,774.787137124,106.08263802326785,92.48305035550001,99.626828112,38.112609276,544.3253481385,366.1867916985,178.13855643999997,59.671758924,28.178759700000004,31.492999224
488,2017-05-03,821.9988494362019,729.5441010879999,142.54859674557068,105.28834643950002,86.998102368,77.636835612,459.4947750425,289.8390296925,169.65574535,92.823356178,64.64543913,28.177917048
489,2017-05-04,864.8571889277772,762.0624389840001,91.16481376286987,116.67090313060002,92.61088006080001,56.463142932000004,496.25566154850003,350.6344840935,145.621177455,58.014575748,41.4393525,16.575223248
490,2017-05-05,797.8223413514052,746.5102106,96.1374218496692,140.8587559057,72.9661100064,39.524188788000004,493.426692632,311.046730647,182.379961985,61.329333024,29.836333800000002,31.492999224
491,2017-05-06,806.6138933347163,759.234676728,77.90435944563056,155.0869339488,119.2715981664,56.463142932000004,428.39055356050005,271.45897720050004,156.93157636,29.836041912,19.8908892,9.945152712
492,2017-05-07,759.3599510976915,675.8180102959999,81.21943150349676,129.4762704977,44.9022215424,43.758927324000005,458.081180966,296.908199061,161.17298190499997,38.123653536,19.8908892,18.232764336
493,2017-05-08,774.7449071991769,675.8180102959999,119.3429262547327,81.1004936644,60.33738426240001,40.93576830000001,493.4271351395,323.77138978950006,169.65574535,72.93264593399999,51.384846329999995,21.547799603999998
494,2017-05-09,812.1085700127344,736.613274716,109.39771008113406,139.43594522970002,103.8364354464,46.582086348000004,446.770551339,288.425157249,158.34539408999998,62.987152103999996,41.4393525,21.547799603999998
495,2017-05-10,842.8784822157052,779.0285484960001,124.31553434153203,101.0199144115,67.35333231359999,40.93576830000001,565.5332608785001,391.63610998350003,173.897150895,84.53522448000001,48.069648900000004,36.46557558
496,2017-05-11,860.461586182328,723.8885765759999,137.57598865877134,65.4495049453,72.9661100064,45.170506836,537.2563964895,364.7730156795,172.48338081,101.111047722,66.30301323,34.808034492
497,2017-05-12,851.6700341990166,678.64554054,119.3429262547327,88.2145470444,85.59488388000001,35.28945025200001,469.39256724450007,323.77138978950006,145.621177455,77.905269198,51.384846329999995,26.520422868
498,2017-05-13,775.8439811317455,688.5424764239999,71.27421532989811,138.0131345537,85.59488388000001,39.524188788000004,425.5634689005001,287.01128480550005,138.552184095,36.46622538,23.2060374,13.26018798
499,2017-05-14,931.8920365041495,812.9607675199999,121.00046228366584,182.12047935900003,71.56293964800001,50.816824884,504.7383572775,346.3929631875,158.34539408999998,77.905269198,51.384846329999995,26.520422868
500,2017-05-15,885.7368217072808,719.6471652039999,122.65799831259895,81.1004936644,91.2076615728,55.05156342000001,490.600037477,336.496048932,154.10398854499996,54.699248592000004,31.493907900000004,23.205340692
501,2017-05-16,845.0766300808425,708.336348192,114.37031816793339,79.6776829884,78.57893582880001,50.816824884,497.66969699799995,356.28987744299997,141.37981955499998,77.905269198,51.384846329999995,26.520422868
502,2017-05-17,893.4292997580235,711.1641104479999,114.37031816793339,82.5233043404,94.01405041919999,38.112609276,496.2552737545,339.3236973945,156.93157636,69.617349468,43.0969266,26.520422868
503,2017-05-18,914.3089325375269,770.5454937399999,134.26091660090515,105.28834643950002,96.8204392656,63.52104049200001,504.73781241150004,332.2544316015,172.48338081,79.56287631000001,54.699994530000005,24.86288178
504,2017-05-19,865.9562628603459,702.681055692,122.65799831259895,69.71793697330001,95.4172689072,50.816824884,483.53028153149995,316.70212399649995,166.828157535,66.302121348,38.1242043,28.177917048
505,2017-05-20,749.4696716742241,698.439412308,76.24682341669745,138.0131345537,82.7884950336,39.524188788000004,434.046770143,299.735943948,134.310826195,39.781340568000005,24.8636115,14.917729068
506,2017-05-21,1069.2579139773623,974.139271908,122.65799831259895,332.93898127980003,78.57893582880001,62.10946098000001,501.9113879785,366.1867916985,135.72459628000001,74.58984590399999,41.4393525,33.150493403999995
507,2017-05-22,1114.3140548416625,964.242336024,159.1239570349018,167.89230131590003,102.4332169584,53.639983908,640.466756713,453.845436828,186.621319885,101.11122667800001,72.93330963000001,28.177917048
508,2017-05-23,843.977556148274,718.2332840759999,157.46642100596867,101.0199144115,74.36932849440001,31.054711716000003,511.808343945,374.66992993499997,137.13841401000002,77.905107036,48.069648900000004,29.835458136
509,2017-05-24,881.3412189618314,735.1993935879999,188.9597716414722,109.55684975060001,129.093935064,39.524188788000004,456.66884669599995,337.90982495099996,118.75902174499998,99.453652578,71.27573553,28.177917048
510,2017-05-25,751.6674730469488,667.3347235279999,107.74017405220096,98.1742930595,99.626828112,45.170506836,424.150025962,295.494423042,128.65560292,59.672083824,39.7817784,19.890305424
511,2017-05-26,767.0524291484343,704.094704808,109.39771008113406,83.9461150164,94.01405041919999,55.05156342000001,466.56437985,308.21898576,158.34539408999998,43.096554792000006,31.493907900000004,11.602646892
512,2017-05-27,646.170235216863,602.298047736,71.27421532989811,128.0534598217,71.56293964800001,45.170506836,357.69980266150003,250.25117982150002,107.44862284,43.096554792000006,31.493907900000004,11.602646892
513,2017-05-28,726.3922375219959,643.299440388,92.82234979180298,147.97288056879998,49.11182887679999,39.524188788000004,404.3570813315,301.1498163915,103.20726493999999,51.38439228,38.1242043,13.26018798
514,2017-05-29,735.1834430128948,665.9210744119999,82.87696753242987,82.5233043404,81.3853246752,22.585234644000003,479.2899716525,346.3929631875,132.897008465,49.726705248,33.151482,16.575223248
515,2017-05-30,819.8010480634772,712.577759564,117.68539022579961,65.4495049453,81.3853246752,45.170506836,520.2899570105001,343.5652183005,176.72473871,69.61744850400001,48.069648900000004,21.547799603999998
516,2017-05-31,637.3786832335517,538.67502106,112.71278213900028,54.067019537300006,67.35333231359999,32.466291228,384.56239381050005,261.56196652050005,123.00042729,49.72681818,36.466630200000004,13.26018798
517,2017-06-01,801.1192166566984,680.0594216679999,109.39771008113406,66.8723156213,112.25560198559998,47.99366586,449.59952025549995,328.01291069549995,121.58660956,61.329578004,39.7817784,21.547799603999998
518,2017-06-02,749.4696716742241,639.058029016,127.63077248517271,99.5971037355,89.8044912144,42.347347812,407.18412428050004,287.01128480550005,120.17283947499999,72.93212586000001,34.80905610000001,38.12306976
519,2017-06-03,691.2263760811632,656.024138528,61.328999156299474,139.43594522970002,81.3853246752,29.643132204,405.7712451445,313.8743791095,91.896866035,36.466338312000005,26.521185600000003,9.945152712
520,2017-06-04,738.4803183181882,654.6102574,94.4798858207361,140.8587559057,74.36932849440001,28.231552692,411.42591761949996,298.3220715045,113.10384611499998,72.93264593399999,51.384846329999995,21.547799603999998
521,2017-06-05,763.7555538431409,665.9210744119999,84.53466964713743,72.56362960839999,77.1757173408,43.758927324000005,472.221196012,352.048356537,120.17283947499999,53.04196638,39.7817784,13.26018798
522,2017-06-06,967.0575514525698,876.584026208,99.4524939075354,224.80494220519998,95.4172689072,63.52104049200001,493.428176092,352.048356537,141.37981955499998,48.068919179999995,23.2060374,24.86288178
523,2017-06-07,905.517727046628,779.0285484960001,94.4798858207361,145.12725921679998,101.0300466,46.582086348000004,482.1162390134999,309.63285820349995,172.48338081,48.069244080000004,34.80905610000001,13.26018798
524,2017-06-08,874.7474683512448,702.681055692,112.71278213900028,73.98644028439999,75.7725469824,38.112609276,514.6349384525,346.3929631875,168.241975265,56.356935624,36.466630200000004,19.890305424
525,2017-06-09,863.7581149952086,695.611650052,109.39771008113406,86.79173636840001,74.36932849440001,46.582086348000004,476.46228147899996,344.97909074399996,131.483190735,62.987119092,39.7817784,23.205340692
526,2017-06-10,829.6913274869446,633.4025045039999,79.56189547456366,126.63064914569999,79.98210618719999,28.231552692,398.7014702625,289.8390296925,108.86244056999999,41.438980692,29.836333800000002,11.602646892
527,2017-06-11,914.3089325375269,773.3732559959998,99.4524939075354,177.8519760479,102.4332169584,46.582086348000004,446.77154464649993,316.70212399649995,130.06942064999998,53.041707504,31.493907900000004,21.547799603999998
528,2017-06-12,865.9562628603459,715.4055218199999,132.60338057197202,59.7582622413,89.8044912144,39.524188788000004,525.946167659,370.428409029,155.51775863,77.90518927800001,49.727272230000004,28.177917048
529,2017-06-13,1003.3221403335588,834.168520416,159.1239570349018,69.71793697330001,131.90032391039998,45.170506836,586.7410641915,414.2576833815,172.48338081,82.87802451,58.01514273,24.86288178
530,2017-06-14,1065.9613851644815,896.377665964,145.8636688034369,86.79173636840001,188.028148968,67.755779028,549.979530461,337.90982495099996,212.06970551,72.932384736,43.0969266,29.835458136
531,2017-06-15,1005.5202881986959,848.307099684,162.439029092768,76.8320616364,144.529097784,55.05156342000001,569.773400683,356.28987744299997,213.48352323999998,81.21967146,31.493907900000004,49.72576356
532,2017-06-16,963.7606761472765,831.3407581600001,114.37031816793339,86.79173636840001,112.25560198559998,59.286301956,572.6018664445,380.32532328450003,192.27654316,71.274843648,43.0969266,28.177917048
533,2017-06-17,865.9562628603459,795.9946580080001,111.05524611006717,145.12725921679998,101.0300466,46.582086348000004,503.323389168,315.288251553,188.035137615,43.096408848,26.521185600000003,16.575223248
534,2017-06-18,952.7716692836531,841.237694044,139.23352468770446,142.28156658170002,123.4811573712,53.639983908,521.7034416600001,333.66830404500007,188.035137615,81.220662378,64.64543913,16.575223248
535,2017-06-19,1030.7955237236488,858.204035568,116.0278541968665,76.8320616364,133.3035423984,52.228404396,595.2221134545,364.7730156795,230.44909777499998,64.64433528,28.178759700000004,36.46557558
536,2017-06-20,1006.619015638852,846.893218556,125.9732364562396,64.02669426930001,112.25560198559998,53.639983908,616.4307530030001,412.84381093800005,203.586942065,72.932384736,43.0969266,29.835458136
537,2017-06-21,930.792962571581,745.0963294719999,132.60338057197202,92.48305035550001,105.23960580480001,60.69788146800001,486.35841421250007,330.84065558250006,155.51775863,81.22030446599999,51.384846329999995,29.835458136
538,2017-06-22,883.539020334556,705.5085859359999,127.63077248517271,65.4495049453,117.8683796784,45.170506836,472.219161752,295.494423042,176.72473871,69.61738247999999,44.754500699999994,24.86288178
539,2017-06-23,762.6568264029848,647.541083772,109.39771008113406,69.71793697330001,106.6428242928,22.585234644000003,448.1843820715,291.2528057115,156.93157636,56.356855704000004,34.80905610000001,21.547799603999998
540,2017-06-24,776.9427085719016,694.198000936,102.76756596540163,163.62386928790002,86.998102368,42.347347812,401.52801005649997,260.1481905015,141.37981955499998,48.069211068,33.151482,14.917729068
541,2017-06-25,872.54966697852,848.307099684,53.041319011633924,176.4291653719,106.6428242928,45.170506836,520.2905018765,357.7037498865,162.58675198999998,28.178533836,21.5484633,6.630070536
542,2017-06-26,819.8010480634772,722.4746954479999,106.08263802326785,91.06023967950001,120.67476852480002,42.347347812,467.978034574,303.977464854,164.00056972,67.959516492,33.151482,34.808034492
543,2017-06-27,743.9749949962061,640.471678132,102.76756596540163,68.29512629730002,124.8843758592,38.112609276,408.5962955445,241.76813800949998,166.828157535,53.041462523999996,21.5484633,31.492999224
544,2017-06-28,846.1753575209987,745.0963294719999,96.1374218496692,88.2145470444,116.46520932,64.932620004,475.0469732204999,302.56359241049995,172.48338081,51.384067380000005,26.521185600000003,24.86288178
545,2017-06-29,802.2182905892671,665.9210744119999,134.26091660090515,61.1810729173,109.4492131392,35.28945025200001,456.66740494699997,295.494423042,161.17298190499997,49.726851192,38.1242043,11.602646892
546,2017-06-30,736.2825169454635,600.884166608,107.74017405220096,85.3689256924,70.15972116,40.93576830000001,404.356318746,281.355891456,123.00042729,54.69921558,29.836333800000002,24.86288178
547,2017-07-01,772.5471058264524,718.2332840759999,74.58928738776434,169.3151119919,81.3853246752,49.405245372,418.4923318535,227.6296064235,190.86272542999998,26.520747768,11.6030187,14.917729068
